Bins,H3K9me3,H3K27me3,DNAme
923742,0.686023506,0.070965584,18.75
923752,0.076224834,0.283862337,8.823529412
923765,0.304899336,0.49675909,12.08791209
923789,0.152449668,0.106448377,7.246376812
923817,0.228674502,0.674173051,16.27906977
923829,0.304899336,0.461276298,6.25
923859,0.304899336,0.354827922,10.56338028
923908,0.457349004,0.31934513,12.31884058
923944,0.38112417,0.141931169,12.15469613
923957,0.152449668,0.212896753,5
923978,0.152449668,0.248379545,8.108108108
924040,0,0.283862337,0.243309002
924070,2.66786919,1.241897726,26
924082,1.067147676,1.490277271,14.1025641
924134,0.152449668,0.31934513,10.09174312
924193,0.304899336,0.141931169,15.92356688
924199,0.304899336,0.248379545,12.8
924203,0.533573838,0.070965584,15.12605042
92422,0.914698008,0.993518181,5.714285714
924235,0.304899336,1.63220844,10.34482759
924238,0.152449668,0.958035389,12.09964413
924270,0,0.248379545,12.6984127
924283,0.304899336,0.035482792,9.714285714
9243,1.981845684,0.780621428,25.67567568
924335,0.228674502,0.248379545,14.87179487
924358,0.457349004,1.312863311,10.50420168
92436,0.152449668,0.390310714,15.27777778
924362,0.304899336,0.354827922,11.82795699
924373,0,1.241897726,1.315789474
924374,0.457349004,0.49675909,5.217391304
924437,0.533573838,0.532241883,7.608695652
924445,0.609798672,0.31934513,12.72727273
924459,0.686023506,0.461276298,9.183673469
924473,2.362969854,1.987036362,6.060606061
924575,1.067147676,0.638690259,7.936507937
924579,0.609798672,0.993518181,12
924665,1.372047012,1.099966557,6.896551724
924756,0.304899336,0.425793506,22.58064516
924771,0.609798672,0.745138636,14.77272727
924853,0.76224834,0.922552597,2.734375
924875,0.38112417,0.141931169,17.89473684
925081,0.914698008,0.567724675,15.625
925101,0.609798672,0.780621428,3.225806452
925133,0.457349004,0.283862337,1.298701299
92515,0.38112417,1.170932142,18.47826087
925151,0.076224834,0.461276298,16.07142857
925167,0.304899336,0.887069804,6.097560976
925186,0.457349004,0.81610422,7.142857143
925207,0.609798672,1.13544935,17.41935484
925250,0.304899336,0.780621428,10.12658228
92529,0.533573838,0.532241883,6.989247312
925308,1.295822178,0.922552597,8
92538,0.076224834,0.532241883,19.78021978
925441,0.609798672,0.887069804,27.47252747
92547,0.457349004,0.674173051,12.5
925492,0.457349004,0.567724675,15.94202899
925517,0.609798672,0.745138636,18.62745098
925656,0.228674502,0.425793506,11.76470588
92571,0.304899336,0.709655844,6.741573034
925842,0.304899336,0.603207467,10.14492754
925942,0.076224834,0.425793506,12.37113402
925967,0.228674502,0.922552597,13.23529412
926064,0.076224834,0.780621428,19.58762887
926150,0.304899336,0.283862337,11.76470588
92618,0.686023506,0.958035389,5.405405405
926215,0.838473174,0.106448377,3.546099291
92624,0.304899336,0.674173051,9.230769231
926267,0.457349004,0.31934513,11.97183099
92637,0.609798672,0.780621428,15.72327044
926408,0,0.461276298,13.0952381
926423,0.609798672,0.958035389,14.85148515
926442,0.609798672,0.567724675,13.7254902
926477,0,0.461276298,19.3877551
92649,0.533573838,0.887069804,1.449275362
926649,0.228674502,0.354827922,5.769230769
926757,1.14337251,0.49675909,7.317073171
926807,0.076224834,0.887069804,20
927034,0.152449668,0.49675909,29.48717949
92705,2.058070518,2.483795452,15.32846715
927179,0.228674502,1.277380518,5.952380952
927226,0.457349004,0.993518181,25.6097561
927320,1.067147676,1.029000973,14.70588235
92735,0.457349004,1.13544935,9.019607843
92739,0.228674502,2.164450323,20.19230769
927497,0.609798672,0.638690259,4.054054054
927516,0.152449668,0.532241883,4.210526316
927564,0.152449668,0.390310714,17.04545455
927592,0.457349004,0.532241883,8.641975309
927606,1.295822178,1.809622401,18.18181818
927642,0.38112417,0.603207467,28.88888889
927660,0.76224834,2.128967531,8.741258741
927661,0.304899336,1.774139609,8.620689655
927712,2.591644356,2.199933115,27.90697674
927721,0.152449668,0.567724675,1.369863014
92776,0.38112417,0.993518181,9.89010989
927772,0,0.425793506,16.2962963
927783,2.515419522,1.490277271,12.68656716
927800,0.457349004,0.49675909,7.2
927833,1.52449668,0.745138636,14.94252874
927849,0.457349004,0.49675909,13.88888889
927871,0.076224834,0.674173051,3.947368421
927906,0.76224834,0.141931169,7.109004739
927962,0.686023506,0.212896753,19.46902655
927982,0.304899336,0.106448377,8.783783784
928010,0.152449668,0.212896753,12.29508197
928026,0.457349004,0.390310714,12.40310078
928035,0.228674502,0.141931169,19.64285714
928071,0.609798672,0.887069804,12.63157895
928082,0,0.141931169,0.711743772
928122,0.228674502,0.248379545,14.28571429
92814,0.228674502,0.958035389,12.21374046
928152,0,0.035482792,9.722222222
928170,0.304899336,0.532241883,7.25388601
928188,1.067147676,0.993518181,6.818181818
928210,0.686023506,0.532241883,3.773584906
92823,0.838473174,0.922552597,6.432748538
928273,3.125218194,1.277380518,12.96296296
928286,1.219597344,0.887069804,17.0212766
928349,0.533573838,0.461276298,15.2173913
928410,2.058070518,0.745138636,13.33333333
928443,0.686023506,0.745138636,14.13043478
928462,0.533573838,0.532241883,6.153846154
928512,4.878389375,1.845105193,23.52941176
928572,2.820318858,1.490277271,30
928591,0.152449668,0.567724675,8.823529412
928594,0.457349004,0.851587012,10
928607,0.457349004,0.283862337,16.25
928614,0.457349004,0.709655844,14.73684211
928625,0.304899336,0.922552597,13.33333333
928633,1.52449668,0.851587012,13.33333333
928674,0.228674502,0.81610422,8.633093525
928827,0.838473174,0.567724675,8.791208791
928900,0.152449668,0.31934513,15.71428571
928905,0,0.390310714,15.11627907
92897,1.676946348,4.328900646,4.366812227
928979,0.457349004,0.887069804,7.058823529
929030,0.457349004,0.638690259,9.523809524
929033,0.609798672,0.461276298,17.94871795
929087,1.52449668,0.851587012,7.826086957
929104,1.067147676,0.780621428,19.71830986
929157,0.152449668,0.674173051,11.47540984
929244,0.914698008,2.76765779,0.852878465
92935,0.457349004,0.603207467,15.73033708
929537,0.304899336,0.49675909,11.36363636
92954,0.152449668,0.638690259,7.731958763
929571,0.533573838,2.058001946,4.62962963
929642,0.76224834,0.709655844,14.28571429
929643,0.76224834,1.170932142,4.081632653
929668,0.457349004,0.283862337,12.58741259
929679,0.152449668,0.31934513,19.75308642
929705,0.609798672,0.709655844,9.022556391
929723,0.228674502,0.674173051,15.25423729
929757,0.686023506,1.454794479,17.64705882
929764,0.838473174,1.880587985,11.50442478
929785,0.76224834,1.029000973,14.96062992
929829,0,0.248379545,16.23931624
929904,0.304899336,0.638690259,10.71428571
929969,0.838473174,0.851587012,13.04347826
929996,0.533573838,0.922552597,5.882352941
93000,0.457349004,0.141931169,9.677419355
930000,0.686023506,1.809622401,9.132420091
930018,0.304899336,1.454794479,11.40350877
930020,1.14337251,3.619244802,10.60606061
930078,0.533573838,0.958035389,21.95121951
930110,0.152449668,0.603207467,15
930124,0.304899336,0.567724675,6.040268456
93015,0.457349004,0.283862337,10.08403361
930182,0.838473174,0.49675909,17.9245283
930196,0.076224834,0.390310714,4.054054054
930235,0.228674502,0.141931169,13.04347826
930236,0.304899336,0.425793506,17.9245283
930249,0.152449668,1.099966557,11.89189189
930260,0.38112417,0,11.42857143
930264,1.600721514,0.354827922,7.936507937
930272,0.533573838,0.212896753,15.18987342
930281,0.38112417,0.674173051,11.66666667
930290,0.304899336,0.674173051,12.08791209
930316,0.304899336,0.638690259,8.938547486
930321,0.533573838,0.567724675,16.66666667
930324,0.38112417,0,19.04761905
930339,0.304899336,0.141931169,10.32258065
930344,0.152449668,0.035482792,20.48192771
930357,4.878389375,1.596725648,18.48739496
930388,0.152449668,0.212896753,18.27956989
930450,0.228674502,0.177413961,14.08450704
930535,0.533573838,0.532241883,12.5
930557,0.533573838,0.567724675,4.6875
930570,0.990922842,0.141931169,8.571428571
930573,0.076224834,0.390310714,4.702194357
93060,1.14337251,0.390310714,11.50442478
930601,0.686023506,0.674173051,8.018867925
930611,0.304899336,0.354827922,8.588957055
930673,1.600721514,0.532241883,27.36842105
930683,0.457349004,0.390310714,8.571428571
930703,1.067147676,0.780621428,8.421052632
930713,0.304899336,0.390310714,19.27710843
930782,0.457349004,0.674173051,19.85815603
930788,0.152449668,0,15.88785047
93080,1.600721514,2.554761037,17.27748691
930808,0.304899336,0.106448377,11.53846154
930866,0.76224834,0.248379545,10.81081081
93087,0.76224834,1.596725648,13.46153846
930941,0.457349004,0.283862337,12.60504202
930944,0.152449668,0.425793506,4.444444444
930962,0.228674502,0.212896753,15.2
930977,0.152449668,0.248379545,13.75
93099,0.076224834,0.567724675,6.060606061
930993,0.686023506,0.248379545,9.923664122
931122,0.152449668,0.248379545,12.34567901
931184,0.304899336,0.851587012,15.95744681
93121,0.609798672,1.95155357,21.42857143
93122,0.38112417,2.377347076,7.142857143
931295,0.152449668,0.425793506,9.589041096
931298,0.686023506,0.780621428,10.25641026
931333,0.76224834,1.170932142,13.48314607
931380,0.152449668,0.354827922,24.3902439
931495,0.076224834,0.532241883,16.36363636
931610,1.829396016,1.206414934,6.956521739
931641,0.457349004,1.312863311,12.82051282
931742,0.152449668,0.532241883,13.33333333
931778,0.990922842,1.13544935,14.55696203
93184,0.304899336,0.141931169,7.865168539
93187,0.076224834,0.283862337,12.61261261
931904,0.152449668,0.425793506,12.5
931945,0.838473174,0.567724675,11.03448276
93196,0.076224834,1.13544935,2.535211268
93208,1.14337251,1.703174024,11.45833333
932093,0.304899336,0.354827922,18.75
932138,0.38112417,0.354827922,5.555555556
932212,0.076224834,0.035482792,5
932280,1.067147676,1.241897726,5.384615385
932358,6.250436387,2.341864284,28.47682119
932364,0.152449668,0.354827922,18.18181818
932382,0.76224834,0.49675909,13.7254902
932396,0.304899336,0.141931169,7.142857143
932422,0.076224834,0.248379545,17.64705882
93253,0.76224834,1.916070778,16.66666667
932539,0.457349004,0.283862337,17.5
932584,0.228674502,0.248379545,7.594936709
93259,1.14337251,0.851587012,12.10191083
93264,0.838473174,2.625726621,0
932669,0.457349004,0.390310714,8.219178082
932725,0.914698008,0.674173051,8.510638298
932756,0.838473174,0.81610422,5.729166667
932768,0.228674502,0.922552597,6.172839506
932771,0.38112417,1.277380518,16.12903226
932817,0.457349004,0.248379545,16.66666667
93286,0,0.106448377,11.25
932902,0.38112417,0.31934513,12.24489796
932903,0.228674502,0.248379545,17.94871795
932921,0.304899336,0.283862337,10.42944785
932936,0.228674502,0,12.38938053
933035,0.152449668,0.141931169,6.666666667
933079,0,0.177413961,12.82051282
93309,0.533573838,1.490277271,9.634551495
93313,0,0.354827922,10.95890411
933181,5.335738379,2.235415907,13.97849462
933255,0.838473174,0.248379545,6.666666667
933284,0.152449668,0.745138636,11.53846154
933299,0.609798672,0.709655844,14.28571429
93330,0.304899336,0.851587012,18.11023622
933344,0.686023506,0.603207467,8.771929825
93337,0.609798672,1.454794479,19.40298507
933370,0.76224834,0.212896753,13.69863014
933402,0.152449668,0.106448377,15.625
93342,0.533573838,1.064483765,10
933420,0.076224834,0.106448377,13.55932203
933428,0.304899336,0.248379545,10.71428571
933474,2.058070518,1.667691232,13.91752577
933483,1.295822178,2.058001946,11.94379391
933502,1.600721514,0.851587012,9.836065574
933544,0.990922842,2.270898699,11.71875
933636,0.609798672,0.390310714,6.896551724
933658,0.533573838,0.141931169,26.53061224
933730,2.134295352,1.383828895,9.230769231
934560,7.546258565,1.880587985,13.18681319
934703,7.165134395,2.022519154,21.875
934745,6.631560557,1.064483765,31.25
934760,11.4337251,3.406348049,83.50515464
934846,1.14337251,0.212896753,16.92307692
934887,0.304899336,0.31934513,5.418719212
934900,0.38112417,0.106448377,1.694915254
934904,0.152449668,0.070965584,13.91304348
934935,0.228674502,0.035482792,2.941176471
934952,0.304899336,0.354827922,9.411764706
935093,1.753171182,0.638690259,14.07407407
93516,0.457349004,1.029000973,3.726708075
935183,0.304899336,0.461276298,17.39130435
935186,0.38112417,0.354827922,7.317073171
935195,0.533573838,0.390310714,2
935227,2.439194688,0.674173051,12.5
935236,0.152449668,0.070965584,9.243697479
935281,4.497265205,0.922552597,34.14634146
935354,1.14337251,0.248379545,7.446808511
935453,0.686023506,1.064483765,6.153846154
93548,0.457349004,1.170932142,22.3880597
935485,0,0.070965584,17.46031746
935561,0.457349004,0.248379545,14.70588235
935564,0.076224834,0.070965584,7.692307692
935574,0.152449668,0.141931169,11.53846154
935585,0.304899336,0.283862337,15.55555556
935598,0,0.141931169,11.47540984
93561,0.533573838,0.922552597,18.96551724
935903,9.833003585,3.193451296,46.47058824
93591,0.76224834,0.283862337,9.433962264
935922,1.067147676,0.709655844,8.080808081
93597,0.609798672,1.170932142,6.557377049
936050,1.52449668,1.454794479,18.96551724
936076,0.304899336,0.141931169,7.228915663
936134,0.152449668,0.212896753,12.5
936151,0,0.248379545,11.86440678
936158,0.38112417,0.212896753,18.82352941
936221,0.686023506,0.922552597,13.46153846
936234,0,0.461276298,0
936320,0,0.425793506,4.444444444
936339,0.38112417,0.212896753,12.5
936361,0.152449668,0.141931169,5.789473684
936392,0.76224834,1.525760064,13.97849462
936396,0.076224834,0.248379545,10.90909091
936442,0,0.141931169,11.5942029
936476,0.304899336,0.674173051,18.46153846
936530,0.228674502,0.674173051,16.66666667
93654,0.990922842,2.164450323,18.6440678
936568,0.152449668,0.567724675,14.81481481
936605,0.152449668,0.354827922,12.24489796
936659,0,0.390310714,10.76923077
936666,1.067147676,0.567724675,10.71428571
936735,0.152449668,0.177413961,12.68292683
936752,0.38112417,0.922552597,8.510638298
936762,0.304899336,0.354827922,13.23529412
936780,0.076224834,0.354827922,8.571428571
936804,0.304899336,0.425793506,4.081632653
936818,2.515419522,3.512796425,14.86486486
936838,1.448271846,1.916070778,18.18181818
936878,0,0.283862337,22.98850575
936884,0.304899336,0.390310714,7.096774194
936974,0.152449668,0.283862337,0.840336134
937015,0.304899336,0.106448377,11.45833333
937027,0,0.106448377,17.41573034
937061,0.686023506,1.419311687,7.865168539
937072,0.914698008,1.277380518,15.05376344
937093,0.304899336,0.49675909,12.57861635
937124,0.38112417,0.141931169,3.2
937166,0.914698008,2.76765779,1.038961039
937223,0.304899336,0.674173051,12.38095238
937237,1.52449668,0.958035389,6.748466258
937251,1.14337251,0.709655844,9.868421053
937262,4.421040371,1.419311687,14.89361702
937277,0.152449668,0.425793506,0
937282,1.14337251,0.922552597,7.246376812
93729,0.152449668,0.993518181,11.94029851
937308,1.295822178,0.780621428,9.615384615
937315,0.457349004,0.851587012,11.40350877
937384,0.38112417,2.306381491,12.63157895
93739,1.372047012,1.170932142,21.875
937409,0.990922842,0.851587012,14.81481481
937461,0.304899336,0.709655844,10.66666667
937470,0.38112417,2.022519154,8.522727273
937508,0,0.177413961,5.555555556
937549,0.609798672,0.638690259,10.1910828
937560,0.152449668,0.070965584,19.1011236
937579,0.609798672,0.354827922,20.61068702
93762,0.152449668,1.029000973,16.66666667
937647,0.304899336,0.141931169,8.547008547
937659,0,0.212896753,5.291005291
937669,0.152449668,0.425793506,14.42307692
937715,0.457349004,0.248379545,10
937722,0.76224834,0.354827922,6.451612903
937725,0.152449668,0.283862337,17.72151899
937774,0,0.49675909,12.04819277
937779,0.152449668,0.283862337,9.345794393
937789,0.304899336,0.958035389,25.47169811
937791,0.533573838,0.922552597,8.536585366
937802,0.228674502,0.49675909,6.611570248
937815,0.152449668,0.745138636,19.09547739
937818,0.457349004,0.958035389,12.37623762
93784,0.609798672,1.206414934,4.958677686
937847,0.686023506,1.95155357,7.339449541
937850,0.609798672,1.845105193,16.39344262
937857,0.152449668,1.809622401,4.347826087
937895,0.152449668,0.745138636,10
9379,4.344815537,1.383828895,10.60606061
937904,0.152449668,1.029000973,13.33333333
937949,1.295822178,1.029000973,13.10344828
937959,1.067147676,0.81610422,12.28070175
93805,0.304899336,1.738656817,8.810572687
938078,0,0.31934513,7.751937984
938080,0.076224834,0.31934513,9.090909091
93809,0.152449668,2.022519154,13.39285714
938106,0,0.461276298,14.0625
938175,0.304899336,0,5.970149254
938184,0.38112417,0.283862337,14.68926554
938250,7.088909561,2.341864284,18.34862385
93827,0.38112417,0.425793506,13
938365,8.156057237,4.293417853,40.6779661
938466,0.914698008,0.674173051,14.13043478
93847,0.152449668,0.141931169,11.68831169
938599,8.308506905,4.790176944,14.66666667
93869,0.228674502,0.070965584,19.71830986
938803,7.241359229,2.554761037,44.82758621
938828,8.308506905,3.725693179,33.82352941
938850,9.833003585,3.051520127,45.34883721
93903,0,0.106448377,7.142857143
939066,1.90562085,1.312863311,7.142857143
939133,0.914698008,1.561242856,17.24137931
939215,0.152449668,0.390310714,10
93923,0.152449668,0.177413961,9.89010989
939262,3.811241699,1.845105193,28.80434783
939378,0.228674502,0.177413961,16.07142857
939424,0.76224834,0.212896753,12.34567901
939454,0.076224834,0.141931169,14.28571429
939499,0.457349004,0.958035389,14.28571429
939542,0.38112417,0.177413961,12.96296296
939582,0,0.248379545,11.25827815
939630,0.304899336,0.177413961,12.94117647
939649,0.457349004,0.141931169,13.01775148
939675,0.076224834,0.390310714,13.63636364
939690,2.210520186,1.099966557,10.65088757
939705,1.372047012,0.425793506,10.76923077
939716,0.838473174,0.709655844,15.27777778
939725,0.914698008,0.745138636,23.65591398
939787,0.533573838,0.283862337,3.93258427
93980,0.228674502,0.283862337,6.756756757
939813,1.067147676,0.461276298,15
939839,1.600721514,1.809622401,18
939858,0.304899336,0.390310714,14.46540881
93986,0.228674502,0.106448377,19.67213115
939908,0.152449668,0.31934513,5.882352941
939923,0.076224834,0.354827922,0.791556728
939962,0.457349004,0.31934513,31.09243697
939971,0.304899336,0.283862337,13.68421053
939981,1.219597344,2.270898699,6.989247312
940035,0.914698008,0.49675909,8.139534884
940063,0.304899336,0.603207467,9.900990099
940076,0.609798672,0.532241883,14.67889908
940151,0.38112417,0.532241883,10.81081081
940155,3.811241699,0.638690259,28.23529412
940204,5.411963213,1.312863311,25.49019608
940221,0.609798672,0.709655844,18.18181818
940275,10.51902709,2.270898699,43.01675978
940295,6.402886055,1.880587985,26.04166667
940299,2.896543692,1.490277271,4.918032787
940335,7.088909561,2.412829868,35.23809524
940343,5.259513545,1.561242856,21.97802198
940394,6.555335723,1.099966557,19.17808219
940443,0.152449668,0.709655844,9.230769231
940455,0.533573838,0.354827922,1.913875598
940488,0.990922842,1.13544935,9.87654321
940517,0.304899336,0.354827922,12.75167785
940531,0,1.419311687,14.52991453
940537,0.686023506,1.490277271,9.333333333
94054,0.228674502,0.141931169,12.65822785
940564,0.457349004,1.170932142,8.510638298
940607,0.304899336,0.461276298,20
940609,0.152449668,1.099966557,10.25641026
940622,0,0.49675909,9.160305344
940666,0.76224834,0.851587012,6.481481481
940686,0.38112417,0.212896753,13.98601399
940696,0.152449668,0.390310714,10
940698,0.38112417,0.425793506,7.894736842
940711,0,0.532241883,10.12658228
940770,0.609798672,0.31934513,3.846153846
940780,0.304899336,0.390310714,8.974358974
940827,0.228674502,1.170932142,12.96296296
940833,0.533573838,0.958035389,9.756097561
940901,0.304899336,0.177413961,8.888888889
940929,0.533573838,1.170932142,14.73684211
940966,0.304899336,0.887069804,7.5
940993,0.38112417,1.13544935,14.49275362
941037,0.304899336,0.283862337,12.82051282
941088,0.152449668,0.567724675,12.13872832
941157,0.38112417,1.916070778,12.34567901
941161,0.686023506,1.454794479,17.58241758
941171,0.76224834,0.993518181,11.2
941180,0.228674502,0.745138636,6.111111111
941249,0.076224834,0.212896753,5.555555556
941344,0.152449668,0.248379545,11.05527638
941359,0.457349004,0.567724675,8.256880734
941371,0.38112417,0.390310714,13.51351351
941376,0.609798672,0.745138636,5.681818182
941401,0.533573838,1.064483765,5
941454,0.304899336,0.283862337,15.38461538
941543,6.402886055,2.058001946,31.3253012
941562,0.152449668,0.49675909,9.722222222
94158,0.457349004,0.81610422,26.1682243
941606,0.609798672,0.248379545,16.09195402
941636,0.609798672,0.283862337,16.66666667
941641,0,0.248379545,10.13215859
941704,0.76224834,0.851587012,27.51677852
941741,0.76224834,0.780621428,9.356725146
941760,0.38112417,0.567724675,6.086956522
941802,0,0.745138636,10.6870229
941820,0,0.390310714,13.6
941838,1.14337251,0.425793506,6.25
94186,0.609798672,1.029000973,12.79069767
941876,0.152449668,0.958035389,7.36196319
941900,0.076224834,1.029000973,9.655172414
941906,0.076224834,1.029000973,4.580152672
94192,0.686023506,0.461276298,15.06024096
941936,0.304899336,0.780621428,17.14285714
94194,0.152449668,1.170932142,10.29411765
941967,0.304899336,0.532241883,12.78195489
941993,0.304899336,0.461276298,18.62745098
942052,0.38112417,0.603207467,14.28571429
942104,0,0.035482792,8.219178082
942109,0.152449668,0.106448377,1.346801347
942116,0.533573838,0.177413961,9.756097561
942120,0.152449668,0.532241883,13.79310345
942196,0.990922842,0.461276298,13.27433628
94224,1.448271846,1.738656817,15.07537688
942255,8.384731739,2.483795452,34.64566929
942272,0.38112417,0.177413961,0
942283,7.012684727,2.377347076,40.13157895
942295,0.38112417,1.454794479,12.65822785
94230,0.686023506,0.745138636,8.053691275
942419,0.609798672,1.064483765,16.50485437
942542,0.838473174,0.106448377,13.81578947
94255,0.38112417,0.461276298,13.66906475
942556,0.457349004,0.31934513,9.174311927
942571,0.686023506,0.354827922,13.40782123
942585,0.152449668,0.283862337,21.53846154
94262,0.457349004,0.425793506,7.103825137
942625,0.304899336,0.81610422,11.48648649
942664,0.304899336,0.31934513,14.86486486
94267,0.152449668,0.390310714,9.677419355
942699,0.76224834,0.745138636,10.29411765
942718,0.152449668,0.745138636,8.629441624
942749,0.38112417,0.354827922,18.95424837
942754,0.152449668,0.31934513,14.81481481
942761,0,0.603207467,4.210526316
942801,0,0.532241883,9.655172414
942812,0.152449668,0.674173051,7.042253521
942861,0.914698008,0.745138636,8.035714286
942915,2.210520186,0.354827922,9.649122807
942995,1.753171182,1.099966557,11.11111111
94302,0.38112417,0.603207467,9.395973154
943135,3.201443028,2.022519154,12.60504202
943141,0.533573838,1.703174024,0.321543408
943165,0.228674502,0.638690259,6.153846154
943170,1.600721514,0.851587012,11.76470588
943183,0.38112417,0.81610422,12.88343558
943231,1.753171182,2.76765779,0.446428571
943236,1.676946348,3.406348049,0.641025641
943270,0.152449668,0.780621428,14.45783133
943278,0.914698008,0.354827922,16.47727273
943294,0.686023506,0.958035389,11.36363636
943308,0,0.780621428,8.333333333
943327,0.914698008,0.745138636,5.970149254
943358,0.152449668,0.709655844,5.93220339
943369,0.609798672,0.532241883,18.18181818
943391,0.457349004,1.312863311,8.724832215
943401,1.981845684,1.13544935,10
943445,0.990922842,1.774139609,27.27272727
943458,0.76224834,1.099966557,5.405405405
943468,0.457349004,0.745138636,11.23595506
943481,0.457349004,0.354827922,12.64367816
943522,0.304899336,0.638690259,12.12121212
943530,0.228674502,1.383828895,9.701492537
943531,0.990922842,1.064483765,16.90821256
943583,0.152449668,0.603207467,6.741573034
943589,0.457349004,1.348346103,12.12121212
943668,0.838473174,1.064483765,15.625
943669,0.304899336,0.993518181,13.86138614
94370,0.457349004,0.106448377,5.303030303
943702,0.228674502,0.638690259,3.846153846
943709,0.533573838,0.532241883,20.75471698
943774,0.228674502,0.567724675,11.11111111
943812,0.304899336,0.532241883,17.85714286
943823,0,0.49675909,21.56862745
94394,1.676946348,1.277380518,20
944006,0.152449668,0.780621428,17.5
944010,0.38112417,0.212896753,12.72727273
944023,0.152449668,0.283862337,11.25827815
944060,0.076224834,0.283862337,11.76470588
944096,0.152449668,0.354827922,10.57692308
944101,0.304899336,0.922552597,13.2183908
94413,0.457349004,2.235415907,18.68131868
944137,0.533573838,0.354827922,4.081632653
94418,0.076224834,1.596725648,4.093567251
944196,0.152449668,0.461276298,5.504587156
944243,0.152449668,1.419311687,6.382978723
944288,0.990922842,0.745138636,26.92307692
944325,0.457349004,0.851587012,13.1147541
94445,1.981845684,1.809622401,13.04347826
944459,0.152449668,0.248379545,15.92356688
944502,0.914698008,1.277380518,11.11111111
944524,0.304899336,0.248379545,6.849315068
944547,1.372047012,0.993518181,14.81481481
944557,0.152449668,0.248379545,9.090909091
944597,0.304899336,0.851587012,4.347826087
944618,0.914698008,1.241897726,12.21374046
944627,0,0.49675909,2.298850575
944648,1.14337251,0.638690259,10.71428571
944655,0.304899336,0.283862337,12.19512195
944724,0.686023506,0.248379545,10.4
94480,1.14337251,1.312863311,12.76595745
944836,0.990922842,0.780621428,5.084745763
944918,0.304899336,0.212896753,9.210526316
944966,0.457349004,0.248379545,11.66666667
945030,1.372047012,1.667691232,20
945084,0.228674502,0.603207467,7.643312102
945099,0.609798672,0.851587012,15.38461538
945122,0.533573838,0.674173051,1
945187,0.609798672,0.674173051,9.756097561
945316,0.076224834,0.390310714,9.230769231
94538,0.076224834,0.035482792,7.182320442
94545,0.457349004,0.532241883,2.142857143
94546,0.838473174,1.525760064,9.821428571
945535,0.304899336,1.277380518,25
945614,0.457349004,0.532241883,14.45783133
94567,2.66786919,1.170932142,14.70588235
945704,0.533573838,0.461276298,12.16216216
945717,0.457349004,0.106448377,15.15151515
945767,0.152449668,0.461276298,21.27659574
945829,1.372047012,0.638690259,11.39240506
945864,0.304899336,0.532241883,9.302325581
945942,0.457349004,0.248379545,12.97709924
945973,1.219597344,1.561242856,12.79620853
946006,0.152449668,0.390310714,10.52631579
946079,0.609798672,0.49675909,19.60784314
94629,0.76224834,1.596725648,14.81481481
946309,0.609798672,0.425793506,7.692307692
94631,0.533573838,1.241897726,12.5
946406,0.38112417,0.354827922,14.63414634
946698,0.228674502,0,12.96296296
946717,6.936459893,2.76765779,33.33333333
947047,0.686023506,0.354827922,12.85714286
947062,0.228674502,0.49675909,17.39130435
94713,0.152449668,0.31934513,4.255319149
947139,0.686023506,0.461276298,12.28070175
94720,0.76224834,0.638690259,6.52173913
947248,6.402886055,2.199933115,17.64705882
947369,1.90562085,0.674173051,15.95744681
947377,9.604329083,3.512796425,35.34482759
947518,0.304899336,0.461276298,10.52631579
947654,0.38112417,0.603207467,5.128205128
947735,0.609798672,0.532241883,16.84210526
94774,0.990922842,1.809622401,13.91304348
947742,0.609798672,1.419311687,5.607476636
94781,0.533573838,1.987036362,7.738095238
947810,0.152449668,0.603207467,7.317073171
947830,0.457349004,0.958035389,15.38461538
94786,1.600721514,2.164450323,9.885931559
947892,0.914698008,1.277380518,17.54385965
948004,0.152449668,0.745138636,0.260416667
948128,0.304899336,0.31934513,16.39344262
948145,0.457349004,0.390310714,12.88343558
948159,0,0.283862337,10.86956522
948166,0.152449668,0.212896753,9.285714286
948198,0.914698008,0.603207467,18.91891892
948236,0.76224834,0.993518181,10.66666667
948250,0.914698008,0.638690259,18.96551724
948274,0.990922842,1.241897726,14.65517241
948289,0.152449668,0.603207467,7.575757576
948310,0.686023506,1.13544935,13.46153846
948359,9.223204913,3.441830841,35.52631579
948428,0.914698008,0.603207467,18.75
948435,0.76224834,0.49675909,14.28571429
948458,0.609798672,0.922552597,17.39130435
948479,0.152449668,0.354827922,8.823529412
948487,0.228674502,0.780621428,7.920792079
948488,0.457349004,0.354827922,18.75
948512,0.304899336,0.425793506,13.92405063
948575,0.609798672,0.922552597,8.411214953
948664,1.829396016,1.596725648,21.42857143
948669,0.304899336,0.461276298,15.55555556
948692,0.457349004,0.922552597,14.79591837
948727,0.304899336,1.312863311,13.69863014
948749,0.228674502,0.887069804,15.84158416
948765,5.183288711,1.596725648,26.5625
948787,0.609798672,2.164450323,8
94879,0.304899336,0.638690259,8.910891089
94882,0,0.638690259,10.20408163
948825,0.152449668,0.425793506,7.894736842
948830,0.457349004,0.248379545,0.569259962
948837,0,0.141931169,3.278688525
948856,0,0.070965584,15.73033708
948884,0.228674502,0.141931169,18.60465116
948966,0.457349004,1.880587985,9.302325581
948986,0.304899336,0.212896753,0
949021,0.990922842,1.880587985,16.25615764
949047,0.686023506,1.348346103,16.27906977
949142,1.067147676,1.987036362,11.47540984
949165,1.52449668,2.093484738,15.44715447
